ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_2169,18,177,69,LB,Left,High,Medium,6.6667,4.3421,3.6765,4.3939,5.0,3.7705,5.5682,4.9451,4.8864,5.1807,4.5977,5.6522,3.3333,3.8889,4.7619,5.5056,7.7108,6.8293,7.2368,3.5938,6.9333,4.8684,5.6164,5.1852,2.9577,4.9425,6.2353,5.7955,5.4255,4.2857,5.0,3.253,5.618,5.5172,5.9524,1.4773,1.25,1.0989,0.5618,0.4545,4.9315,5.5263,5.1316,5.1316,5.1316,5.5263,5.2,5.4054,4.9315,5.4054,5.7746,5.1429,5.7746,5.8571,5.2778,5.8571,0.875,1
TRAIN_2170,19,183,78,CAM,Right,High,High,5.0725,6.4474,6.6176,7.4242,6.3158,7.377,6.5909,6.5934,6.4773,8.1928,6.3218,8.2609,7.1264,6.0,7.2619,8.2022,7.1084,4.7561,7.3684,7.0312,7.2,7.7632,6.5753,7.6543,7.0423,7.1264,7.8824,6.9318,7.234,6.7857,4.0698,6.988,6.1798,7.1264,6.6667,0.7955,1.3636,1.2088,1.1236,0.5682,7.2603,7.5,7.5,7.5,7.5,7.5,7.7333,7.5676,7.8082,7.5676,7.6056,7.5714,7.6056,7.4286,7.0833,7.4286,1.25,0
TRAIN_2171,18,175,68,CM,Right,Medium,High,5.2174,4.8684,4.8529,4.5455,5.9211,5.082,4.6591,5.8242,5.7955,6.3855,3.6782,6.087,4.1379,4.5556,6.4286,5.3933,6.2651,5.8537,5.3947,4.5312,6.6667,3.9474,4.9315,6.0494,5.2113,5.8621,5.2941,6.5909,5.8511,6.4286,5.6977,6.0241,6.2921,6.4368,6.5476,0.3409,1.25,1.4286,0.7865,0.9091,5.3425,5.7895,5.6579,5.6579,5.6579,5.7895,5.8667,5.8108,6.0274,5.8108,6.1972,6.1429,6.1972,6.2857,6.1111,6.2857,0.875,1
TRAIN_2172,20,184,76,CB,Left,Medium,Medium,7.971,3.0263,5.7353,6.5152,8.2895,7.2131,5.5682,4.0659,8.0682,8.1928,2.9885,7.2826,5.7471,3.1111,7.7381,7.6404,7.8313,8.6585,7.2368,6.875,6.0,4.2105,7.9452,7.4074,6.9014,2.6437,7.1765,8.4091,5.6383,5.119,3.1395,7.5904,8.2022,8.3908,9.2857,0.7955,1.4773,0.8791,0.4494,0.7955,6.1644,6.7105,6.4474,6.4474,6.4474,6.7105,6.6667,7.027,7.1233,7.027,8.4507,8.2857,8.4507,8.7143,8.4722,8.7143,1.125,0
TRAIN_2173,20,191,75,ST,Right,Medium,Low,6.9565,7.6316,4.2647,7.1212,1.8421,7.541,3.8636,8.1319,7.2727,6.6265,7.0115,8.1522,5.4023,3.5556,4.5238,7.9775,6.6265,8.0488,6.0526,6.875,5.7333,8.1579,5.6164,7.1605,8.169,6.5517,6.7059,1.9318,7.8723,5.7143,7.907,7.2289,2.2472,2.8736,2.0238,0.7955,0.5682,1.4286,0.6742,0.7955,7.9452,7.3684,7.6316,7.6316,7.6316,7.3684,7.3333,7.027,6.3014,7.027,4.9296,4.7143,4.9296,4.7143,4.3056,4.7143,1.0,0
TRAIN_2174,21,169,62,LM,Left,Medium,Medium,6.3768,4.7368,4.4118,5.4545,1.0526,1.9672,5.6818,5.6044,2.7273,5.7831,4.7126,6.6304,4.9425,4.4444,5.119,6.1798,7.2289,6.7073,8.2895,3.75,8.6667,5.0,3.1507,5.9259,1.831,4.9425,2.1176,2.1591,5.7447,5.2381,5.1163,4.6988,2.2472,1.954,1.7857,0.6818,0.6818,1.0989,0.8989,0.6818,5.0685,6.0526,5.6579,5.6579,5.6579,6.0526,5.8667,5.9459,5.0685,5.9459,4.3662,3.4286,4.3662,3.8571,2.0833,3.8571,0.75,0
TRAIN_2175,21,178,72,CAM,Right,High,Medium,7.3913,7.2368,6.0294,6.9697,2.7632,6.0656,6.8182,7.6923,6.0227,7.1084,7.7011,7.7174,6.6667,7.2222,6.1905,7.4157,7.7108,7.8049,8.5526,6.4062,7.4667,6.8421,6.9863,7.037,5.9155,7.5862,6.0,2.5,7.3404,6.5476,7.4419,6.8675,3.5955,3.4483,3.8095,1.1364,0.7955,0.7692,0.3371,0.5682,7.2603,7.6316,7.3684,7.3684,7.3684,7.6316,7.4667,7.4324,6.7123,7.4324,5.9155,5.1429,5.9155,5.5714,4.4444,5.5714,0.875,0
TRAIN_2176,20,177,73,RB,Right,High,Medium,6.087,1.1842,3.0882,3.7879,4.4737,4.5902,4.8864,2.3077,4.7727,4.9398,2.8736,5.2174,4.023,2.6667,3.5714,5.2809,6.8675,6.7073,6.4474,3.4375,6.6667,0.5263,5.3425,5.679,4.7887,2.1839,5.0588,5.4545,4.5745,4.0476,3.3721,3.494,5.1685,5.0575,5.0,0.7955,1.3636,1.4286,0.8989,0.4545,3.5616,4.6053,4.0789,4.0789,4.0789,4.6053,4.4,4.7297,4.2466,4.7297,5.3521,4.7143,5.3521,5.4286,5.0,5.4286,0.875,0
TRAIN_2177,19,174,66,CAM,Left,Medium,Medium,5.3623,5.7895,6.0294,6.5152,4.8684,1.9672,6.4773,6.2637,4.4318,6.988,5.8621,7.3913,7.1264,6.1111,6.6667,7.3034,6.506,5.8537,8.2895,5.3125,7.6,5.7895,1.9178,4.321,1.2676,6.3218,5.5294,6.1364,6.4894,6.7857,6.0465,6.3855,5.1685,5.6322,4.881,1.25,1.4773,1.0989,0.6742,0.6818,5.8904,6.8421,6.5789,6.5789,6.5789,6.8421,6.9333,6.7568,6.5753,6.7568,6.1972,6.0,6.1972,6.0,5.0,6.0,1.125,0
TRAIN_2178,21,199,88,GK,Left,Medium,Medium,7.3913,8.1579,7.2059,7.8788,4.3421,8.0328,0.7955,0.6593,1.0227,0.6024,0.4598,0.8696,0.5747,0.6667,0.7143,1.9101,4.0964,4.0244,2.2368,4.6875,0.8,5.0,4.2466,3.8272,6.9014,0.3448,1.7647,0.5682,0.6383,2.8571,0.5814,1.5663,0.2247,0.6897,0.4762,8.75,8.6364,7.9121,8.6517,8.8636,1.3699,1.1842,1.1842,1.1842,1.1842,1.1842,1.0667,1.0811,0.8219,1.0811,1.1268,0.7143,1.1268,1.1429,0.9722,1.1429,8.625,0
TRAIN_2179,21,172,64,CAM,Right,Medium,Medium,7.3913,4.8684,4.4118,5.0,4.6053,2.7869,4.8864,5.7143,3.75,6.2651,3.5632,5.9783,4.2529,6.2222,5.7143,5.9551,7.3494,8.2927,6.9737,3.9062,8.6667,3.2895,4.3836,6.2963,1.831,6.2069,3.8824,4.4318,5.7447,4.6429,6.6279,5.4217,4.6067,6.4368,6.6667,0.5682,0.9091,0.989,1.3483,0.7955,5.0685,5.9211,5.6579,5.6579,5.6579,5.9211,5.8667,5.8108,5.6164,5.8108,6.0563,5.2857,6.0563,6.1429,4.7222,6.1429,0.875,0
TRAIN_2180,20,184,67,GK,Right,Medium,Medium,4.2029,5.2632,3.9706,4.8485,1.9737,4.4262,0.7955,0.4396,1.5909,0.8434,0.6897,0.6522,0.6897,1.1111,0.7143,0.6742,1.9277,1.8293,3.0263,2.1875,1.8667,2.7632,3.9726,0.8642,5.0704,0.6897,2.2353,1.4773,0.9574,3.3333,0.5814,3.494,1.0112,0.8046,0.9524,6.25,6.1364,5.4945,6.1798,6.5909,0.5479,0.5263,0.5263,0.5263,0.5263,0.5263,0.6667,0.4054,0.411,0.4054,0.4225,0.4286,0.4225,0.5714,0.9722,0.5714,6.0,0
TRAIN_2181,20,180,75,RB,Right,High,Medium,7.2464,3.2895,3.8235,4.3939,5.2632,5.2459,6.1364,3.5165,5.1136,5.4217,3.1034,5.7609,6.092,5.1111,3.6905,5.7303,7.5904,7.6829,6.0526,4.8438,6.2667,4.4737,6.0274,7.037,4.7887,4.9425,5.7647,6.0227,4.7872,3.5714,3.8372,4.5783,5.7303,5.8621,5.8333,0.4545,1.0227,0.5495,1.3483,1.25,4.7945,5.3947,5.0,5.0,5.0,5.3947,4.9333,5.4054,4.9315,5.4054,6.338,5.4286,6.338,6.4286,5.6944,6.4286,1.0,1
TRAIN_2182,19,189,87,GK,Right,Medium,Medium,4.058,5.3947,4.1176,4.697,1.9737,4.5902,0.7955,0.4396,1.0227,1.9277,0.2299,1.1957,0.8046,0.6667,0.8333,0.5618,1.9277,1.7073,1.5789,1.25,2.1333,2.8947,3.2877,0.4938,2.3944,0.2299,0.8235,0.4545,0.3191,1.4286,1.0465,1.2048,0.4494,0.6897,0.5952,6.1364,6.25,5.6044,6.2921,6.4773,0.274,0.3947,0.3947,0.3947,0.3947,0.3947,0.4,0.2703,0.137,0.2703,0.2817,0.0,0.2817,0.2857,0.1389,0.2857,5.875,1
TRAIN_2183,18,177,69,RW,Right,Medium,Medium,5.942,5.2632,4.1176,4.697,3.2895,3.9344,5.2273,5.7143,4.4318,5.4217,5.977,6.3043,4.8276,3.2222,4.881,5.618,6.506,6.5854,6.1842,1.25,6.1333,5.6579,4.5205,4.9383,5.0704,5.5172,2.9412,3.6364,5.6383,5.8333,5.6977,5.4217,3.5955,4.5977,4.6429,1.0227,0.4545,1.4286,1.1236,1.0227,5.2055,5.6579,5.3947,5.3947,5.3947,5.6579,5.4667,5.4054,4.9315,5.4054,4.7887,4.1429,4.7887,4.7143,4.0278,4.7143,0.625,1
TRAIN_2184,18,191,89,GK,Right,Medium,Medium,4.2029,4.6053,3.3824,4.2424,1.3158,3.1148,0.9091,0.1099,0.6818,4.0964,0.4598,0.8696,0.5747,1.8889,2.619,3.3708,1.0843,1.4634,1.9737,1.7188,0.1333,2.3684,2.1918,1.8519,2.2535,1.954,3.6471,1.4773,0.6383,4.0476,1.5116,2.6506,0.8989,0.9195,0.5952,6.25,5.5682,5.0549,5.2809,6.1364,0.5479,1.3158,1.3158,1.3158,1.3158,1.3158,1.8667,1.2162,2.0548,1.2162,1.1268,1.5714,1.1268,1.0,0.8333,1.0,5.5,1
TRAIN_2185,17,184,79,ST,Right,High,Medium,5.942,6.3158,3.6765,5.1515,1.0526,4.4262,4.0909,7.033,7.1591,5.3012,5.6322,6.413,4.8276,5.5556,4.0476,6.7416,6.506,6.5854,6.3158,4.2188,5.7333,6.3158,6.9863,5.1852,4.9296,6.6667,4.1176,1.7045,6.2766,5.3571,6.2791,4.0964,1.9101,1.2644,1.3095,0.4545,0.4545,0.5495,0.4494,1.4773,6.4384,6.1842,6.1842,6.1842,6.1842,6.1842,6.0,5.6757,5.0685,5.6757,3.8028,3.2857,3.8028,3.5714,2.9167,3.5714,0.75,1
TRAIN_2186,21,182,70,CB,Right,Medium,Medium,3.7681,1.0526,1.0294,1.0606,4.6053,4.0984,2.6136,1.7582,4.6591,2.5301,2.6437,2.5,2.069,2.3333,2.2619,3.4831,5.0602,4.6341,4.2105,2.8125,5.3333,1.8421,4.6575,5.8025,4.3662,2.1839,4.3529,5.2273,2.5532,3.8095,3.1395,3.1325,5.2809,5.4023,4.6429,0.7955,1.0227,0.3297,0.4494,0.5682,2.3288,2.6316,2.5,2.5,2.5,2.6316,2.5333,2.7027,2.8767,2.7027,4.0845,3.8571,4.0845,4.4286,4.5833,4.4286,0.5,0
TRAIN_2187,18,185,74,CAM,Left,High,Low,6.5217,6.4474,6.4706,6.8182,2.6316,3.9344,6.7045,6.7033,4.3182,7.5904,7.1264,7.7174,6.5517,6.1111,6.7857,7.4157,7.2289,7.0732,8.1579,5.9375,6.8,6.3158,6.3014,6.5432,3.0986,6.7816,4.8235,2.9545,7.1277,7.5,7.093,7.5904,3.3708,3.3333,5.0,1.3636,1.3636,0.6593,0.5618,1.25,6.5753,7.3684,7.2368,7.2368,7.2368,7.3684,7.4667,7.2973,6.8493,7.2973,5.9155,5.2857,5.9155,5.5714,4.0278,5.5714,1.25,0
TRAIN_2188,21,171,66,CAM,Right,Medium,Low,6.3768,5.1316,4.5588,5.6061,2.7632,3.2787,5.2273,5.9341,4.7727,6.1446,5.1724,6.8478,6.2069,4.8889,5.2381,6.4045,6.8675,6.9512,7.2368,3.9062,8.2667,5.6579,3.6986,5.679,2.2535,5.0575,5.6471,2.8409,5.6383,5.119,5.0,4.6988,4.2697,2.9885,3.2143,1.0227,0.7955,0.4396,1.0112,0.9091,5.4795,6.0526,5.9211,5.9211,5.9211,6.0526,6.0,5.9459,5.3425,5.9459,4.9296,4.2857,4.9296,4.7143,3.6111,4.7143,0.875,0
TRAIN_2189,18,186,88,GK,Right,Medium,Medium,3.1884,4.7368,3.5294,4.5455,2.2368,3.9344,0.9091,0.3297,0.9091,1.2048,0.3448,0.4348,0.4598,1.0,2.0238,0.8989,2.1687,2.0732,0.6579,2.6562,1.8667,2.5,2.6027,1.6049,4.3662,0.3448,1.1765,1.1364,0.2128,2.381,0.9302,1.3253,0.4494,0.6897,0.8333,5.4545,5.6818,5.1648,5.8427,6.3636,0.274,0.3947,0.3947,0.3947,0.3947,0.3947,0.5333,0.4054,0.5479,0.4054,0.5634,0.5714,0.5634,0.5714,0.5556,0.5714,5.625,1
TRAIN_2190,18,188,75,GK,Right,Medium,Medium,4.4928,5.0,4.4118,5.303,1.3158,4.0984,0.4545,0.6593,0.5682,1.4458,0.4598,0.7609,0.5747,0.6667,2.381,1.6854,1.0843,1.4634,2.7632,1.4062,1.6,3.0263,3.5616,0.8642,3.5211,0.3448,1.8824,1.0227,0.6383,2.381,1.5116,3.1325,0.6742,0.8046,0.5952,6.4773,5.9091,5.8242,5.9551,6.9318,0.411,0.5263,0.5263,0.5263,0.5263,0.5263,0.8,0.4054,0.6849,0.4054,0.2817,0.5714,0.2817,0.2857,0.5556,0.2857,6.0,0
TRAIN_2191,21,184,80,GK,Right,Medium,Medium,3.7681,5.5263,4.8529,4.3939,2.1053,4.0984,0.9091,0.6593,1.0227,0.7229,0.3448,0.5435,0.5747,1.1111,1.0714,1.0112,2.2892,1.7073,1.7105,2.3438,3.2,3.4211,5.7534,1.2346,2.1127,0.5747,1.4118,0.3409,0.6383,1.9048,1.0465,1.8072,0.7865,0.9195,0.7143,5.9091,6.3636,6.1538,5.9551,6.25,0.411,0.5263,0.5263,0.5263,0.5263,0.5263,0.4,0.2703,0.274,0.2703,0.4225,0.1429,0.4225,0.4286,0.4167,0.4286,5.875,0
TRAIN_2192,21,190,82,CB,Right,Low,Medium,3.6232,1.8421,2.5,3.1818,6.4474,6.5574,1.9318,2.1978,6.8182,5.7831,2.8736,5.1087,3.3333,2.6667,5.0,4.8315,4.4578,4.878,3.2895,4.5312,4.0,4.4737,6.3014,6.1728,7.4648,2.069,5.8824,6.7045,2.5532,2.7381,3.4884,4.5783,6.6292,7.0115,6.4286,1.25,0.5682,1.0989,1.1236,0.5682,3.8356,3.6842,3.6842,3.6842,3.6842,3.6842,3.8667,3.9189,4.5205,3.9189,5.6338,6.0,5.6338,5.8571,6.6667,5.8571,0.875,0
TRAIN_2193,21,188,78,CB,Right,Medium,Medium,3.1884,1.4474,2.9412,3.3333,6.3158,5.2459,2.9545,2.1978,6.8182,6.1446,2.7586,4.6739,2.1839,2.0,5.4762,5.7303,4.2169,4.2683,3.6842,2.6562,4.6667,2.3684,5.4795,5.0617,5.7746,2.2989,5.7647,6.5909,2.4468,2.5,3.0233,5.3012,6.5169,6.6667,6.7857,0.4545,1.0227,0.989,1.4607,1.25,3.4247,3.6842,3.5526,3.5526,3.5526,3.6842,3.8667,3.9189,4.5205,3.9189,5.493,5.8571,5.493,5.8571,6.25,5.8571,0.875,0
TRAIN_2194,21,175,67,LB,Left,Medium,Medium,5.0725,1.7105,2.9412,3.4848,4.4737,3.9344,4.8864,2.5275,4.2045,4.6988,2.4138,5.2174,3.3333,3.3333,4.0476,4.8315,5.7831,5.9756,5.1316,3.125,6.6667,1.8421,5.3425,4.6914,4.507,2.8736,4.5882,5.1136,4.6809,3.8095,3.3721,3.012,5.1685,5.2874,5.2381,0.7955,0.5682,1.4286,0.6742,1.1364,3.5616,4.4737,3.9474,3.9474,3.9474,4.4737,4.1333,4.4595,4.1096,4.4595,5.0704,4.5714,5.0704,5.1429,4.7222,5.1429,0.75,0
TRAIN_2195,17,177,75,ST,Left,Medium,Medium,6.6667,4.7368,2.2059,3.6364,0.7895,3.7705,2.8409,5.7143,4.8864,4.5783,4.4828,4.8913,3.908,2.6667,2.7381,5.0562,7.3494,7.0732,7.1053,2.3438,6.9333,4.6053,6.1644,4.1975,5.6338,5.2874,1.8824,1.7045,5.3191,3.8095,4.8837,3.6145,1.9101,1.2644,1.3095,1.25,0.4545,1.3187,0.4494,1.0227,4.9315,4.8684,4.8684,4.8684,4.8684,4.8684,4.6667,4.4595,3.6986,4.4595,3.0986,2.4286,3.0986,3.0,2.3611,3.0,0.625,1
TRAIN_2196,19,199,87,GK,Right,Medium,Medium,3.913,5.0,3.9706,4.697,1.0526,3.7705,1.7045,0.4396,1.1364,2.5301,0.9195,1.3043,1.1494,1.2222,1.9048,1.0112,0.9639,1.2195,2.3684,3.125,1.3333,2.7632,2.6027,1.6049,7.1831,0.5747,2.3529,1.25,0.7447,2.5,1.8605,2.4096,0.7865,0.6897,1.1905,6.0227,5.9091,5.4945,5.7303,6.4773,0.6849,0.7895,0.7895,0.7895,0.7895,0.7895,0.9333,0.8108,1.0959,0.8108,0.9859,1.0,0.9859,0.8571,1.1111,0.8571,5.875,1
TRAIN_2197,19,178,72,ST,Right,High,Medium,5.942,4.2105,2.3529,3.6364,1.5789,2.2951,4.6591,4.9451,3.75,3.7349,4.1379,5.3261,4.1379,3.0,2.619,5.2809,6.506,6.7073,5.0,0.9375,6.6667,5.6579,1.7808,2.4691,4.507,3.6782,2.1176,1.9318,5.1064,4.4048,5.4651,4.2169,2.4719,2.5287,2.619,1.0227,1.1364,1.0989,0.5618,1.0227,4.5205,4.7368,4.6053,4.6053,4.6053,4.7368,4.4,4.4595,3.4247,4.4595,3.3803,2.4286,3.3803,3.2857,2.5,3.2857,0.625,1
TRAIN_2198,19,185,75,CDM,Right,Medium,Medium,5.2174,3.5526,4.8529,4.5455,5.9211,5.9016,4.6591,3.7363,6.3636,6.6265,4.1379,5.6522,5.2874,5.2222,6.4286,6.7416,5.6627,6.2195,5.1316,2.6562,4.8,5.0,5.2055,6.2963,6.1972,4.8276,6.1176,6.1364,4.1489,5.7143,4.186,6.0241,6.2921,6.5517,6.1905,0.6818,1.25,1.0989,0.5618,1.1364,4.7945,5.2632,5.1316,5.1316,5.1316,5.2632,5.4667,5.4054,5.7534,5.4054,6.1972,6.2857,6.1972,6.2857,6.25,6.2857,0.75,0
TRAIN_2199,18,191,73,CB,Left,Medium,Medium,3.4783,1.7105,1.7647,1.0606,5.3947,4.918,2.0455,2.4176,5.4545,4.5783,3.1034,2.2826,2.5287,2.5556,4.2857,3.9326,4.4578,4.6341,3.4211,3.4375,3.8667,3.1579,5.0685,5.1852,5.6338,2.1839,5.0588,5.9091,2.4468,2.381,3.4884,4.3373,5.618,6.4368,5.8333,0.5682,1.25,1.3187,1.0112,0.6818,3.0137,2.7632,2.7632,2.7632,2.7632,2.7632,2.9333,2.973,3.4247,2.973,4.6479,4.8571,4.6479,5.1429,5.5556,5.1429,0.875,1
TRAIN_2200,19,171,65,ST,Right,High,Medium,6.5217,5.7895,4.1176,5.303,1.1842,2.2951,4.3182,6.3736,5.7955,6.1446,6.2069,6.8478,5.5172,4.5556,4.881,5.8427,7.2289,6.9512,7.5,4.2188,7.4667,5.5263,5.2055,4.6914,2.1127,6.2069,3.5294,2.3864,6.0638,5.119,6.9767,4.2169,2.1348,1.1494,1.6667,1.0227,1.25,0.3297,0.6742,1.1364,5.8904,6.1842,6.0526,6.0526,6.0526,6.1842,6.0,5.8108,5.0685,5.8108,4.0845,3.2857,4.0845,3.7143,2.6389,3.7143,1.0,0
TRAIN_2201,18,192,78,CB,Right,Medium,Medium,4.6377,3.1579,4.1176,2.7273,6.9737,6.0656,3.8636,3.6264,7.2727,6.747,2.9885,4.3478,4.7126,3.5556,5.8333,4.9438,6.1446,4.878,2.8947,4.6875,3.0667,5.3947,6.3014,4.9383,6.4789,3.1034,7.1765,7.0455,3.5106,4.4048,4.4186,5.4217,7.0787,7.5862,7.1429,0.9091,0.6818,0.5495,1.3483,0.3409,4.5205,4.3421,4.4737,4.4737,4.4737,4.3421,4.5333,4.5946,5.2055,4.5946,6.1972,6.5714,6.1972,6.5714,7.0833,6.5714,0.875,1
TRAIN_2202,20,186,80,CB,Left,Low,Medium,4.6377,1.0526,1.1765,1.3636,6.0526,6.2295,1.9318,1.8681,5.3409,4.5783,2.6437,1.9565,1.954,2.7778,1.9048,5.0562,4.5783,6.3415,3.5526,5.1562,4.0,1.5789,7.1233,5.8025,7.0423,2.069,5.7647,7.0455,2.766,2.1429,3.7209,4.0964,6.4045,6.4368,6.4286,1.3636,0.3409,0.7692,1.0112,0.4545,3.1507,3.0263,3.0263,3.0263,3.0263,3.0263,3.0667,3.1081,3.5616,3.1081,5.3521,5.2857,5.3521,5.8571,6.25,5.8571,0.875,1
TRAIN_2203,19,178,72,RM,Right,Medium,High,5.5072,3.2895,3.2353,3.7879,3.9474,5.5738,4.3182,4.2857,4.0909,5.0602,3.1034,5.2174,3.4483,3.6667,4.881,5.2809,6.0241,6.3415,6.0526,3.4375,6.5333,3.1579,5.3425,7.6543,4.6479,4.1379,6.5882,5.2273,4.5745,4.0476,3.7209,4.0964,4.7191,4.4828,4.5238,1.0227,1.25,0.4396,1.236,0.5682,4.2466,4.8684,4.4737,4.4737,4.4737,4.8684,4.6667,4.8649,4.6575,4.8649,5.2113,5.0,5.2113,5.2857,4.7222,5.2857,0.875,0
TRAIN_2204,18,186,71,ST,Right,Medium,Medium,6.5217,5.2632,4.1176,5.303,2.1053,3.9344,4.7727,6.2637,5.1136,5.9036,5.1724,6.5217,4.4828,3.7778,4.6429,6.2921,6.8675,7.1951,7.6316,4.375,4.6667,5.0,3.8356,5.679,4.9296,5.2874,2.8235,2.1591,6.0638,5.4762,5.2326,5.6627,3.3708,2.6437,2.5,0.5682,1.0227,1.2088,1.0112,1.25,5.7534,6.1842,5.9211,5.9211,5.9211,6.1842,6.0,5.9459,5.2055,5.9459,4.507,3.8571,4.507,4.2857,3.3333,4.2857,1.0,1
TRAIN_2205,21,177,70,RWB,Right,Medium,Medium,5.2174,1.5789,3.5294,4.2424,5.6579,4.918,5.4545,2.5275,6.0227,5.5422,2.2989,5.4348,3.6782,2.5556,4.5238,5.2809,6.988,5.2439,8.1579,3.2812,8.5333,1.7105,6.5753,5.9259,4.507,2.7586,5.8824,5.9091,3.9362,3.5714,3.4884,3.494,6.0674,6.2069,6.6667,0.4545,0.5682,1.2088,1.1236,0.7955,3.6986,4.7368,4.0789,4.0789,4.0789,4.7368,4.4,4.7297,4.5205,4.7297,5.9155,5.4286,5.9155,6.1429,5.8333,6.1429,0.625,0
TRAIN_2206,20,185,71,CDM,Right,Medium,Medium,4.7826,3.4211,4.5588,5.1515,5.9211,6.2295,3.2955,3.956,5.7955,6.8675,3.6782,6.3043,3.908,4.5556,6.7857,7.0787,6.0241,5.3659,5.2632,5.1562,4.4,4.4737,3.5616,7.6543,6.1972,4.2529,6.1176,6.25,5.0,5.7143,4.186,4.6988,6.2921,6.5517,6.6667,0.6818,0.9091,1.2088,0.7865,0.4545,5.2055,5.5263,5.5263,5.5263,5.5263,5.5263,5.8667,5.8108,6.3014,5.8108,6.338,6.7143,6.338,6.5714,6.25,6.5714,0.875,0
TRAIN_2207,20,178,69,LM,Left,High,High,7.5362,5.5263,5.7353,6.3636,5.9211,7.0492,6.5909,5.9341,5.2273,6.8675,6.3218,7.1739,6.4368,5.2222,6.0714,7.191,8.3133,7.561,7.2368,6.0938,8.6667,6.0526,5.7534,7.7778,6.1972,5.977,8.0,6.7045,6.5957,6.4286,4.8837,6.3855,6.4045,6.4368,6.3095,1.25,0.4545,0.7692,0.5618,1.25,6.4384,6.9737,6.7105,6.7105,6.7105,6.9737,6.9333,7.027,6.8493,7.027,7.3239,6.8571,7.3239,7.2857,6.5278,7.2857,1.0,0
TRAIN_2208,21,186,75,GK,Right,Medium,Medium,4.3478,5.0,3.0882,2.7273,1.1842,3.6066,1.5909,0.7692,1.1364,0.7229,0.6897,0.9783,0.8046,0.8889,0.8333,1.236,1.3253,0.9756,2.3684,1.25,1.8667,2.2368,4.2466,1.8519,2.8169,0.4598,1.5294,1.25,1.1702,2.2619,1.1628,2.2892,1.1236,1.1494,0.7143,6.3636,5.9091,4.8352,5.618,5.0,0.411,0.6579,0.5263,0.5263,0.5263,0.6579,0.5333,0.4054,0.411,0.4054,0.5634,0.4286,0.5634,0.5714,0.6944,0.5714,5.375,0
TRAIN_2209,18,189,81,CB,Right,Medium,Medium,5.3623,1.4474,1.7647,3.6364,5.5263,5.9016,2.9545,1.978,5.4545,3.7349,2.9885,5.2174,3.1034,2.6667,3.5714,5.618,6.506,5.8537,4.4737,2.9688,4.2667,2.7632,7.2603,5.4321,7.1831,2.1839,4.8235,5.7955,2.8723,2.9762,4.0698,3.7349,5.3933,6.7816,6.5476,1.0227,0.7955,1.2088,1.1236,0.5682,3.5616,3.9474,3.6842,3.6842,3.6842,3.9474,3.7333,3.9189,3.8356,3.9189,5.3521,5.0,5.3521,5.5714,5.8333,5.5714,0.75,0
TRAIN_2210,19,194,88,ST,Right,Medium,Medium,3.7681,6.1842,2.5,3.6364,1.5789,6.0656,3.0682,6.5934,6.7045,4.8193,6.5517,5.6522,3.908,3.3333,2.8571,5.5056,4.6988,4.878,2.7632,3.4375,1.8667,6.4474,3.8356,5.0617,7.1831,6.3218,6.5882,2.1591,6.5957,4.2857,6.0465,4.6988,1.9101,2.1839,1.9048,0.4545,0.9091,0.6593,1.0112,1.4773,5.8904,5.1316,5.3947,5.3947,5.3947,5.1316,5.0667,4.7297,4.2466,4.7297,3.3803,3.2857,3.3803,3.2857,3.4722,3.2857,0.875,1
TRAIN_2211,19,185,70,CB,Right,Medium,High,6.9565,1.3158,0.8824,1.8182,5.3947,5.7377,2.1591,2.1978,5.6818,3.012,2.7586,3.4783,2.5287,2.0,3.0952,3.7079,7.5904,7.439,4.8684,2.5,6.0,2.7632,6.8493,6.1728,6.1972,1.6092,4.9412,5.7955,2.1277,2.619,3.1395,3.494,5.3933,6.4368,5.7143,1.1364,1.1364,0.6593,0.5618,0.4545,3.0137,3.1579,2.8947,2.8947,2.8947,3.1579,2.8,3.2432,3.0137,3.2432,4.9296,4.4286,4.9296,5.2857,5.4167,5.2857,0.625,1
TRAIN_2212,19,188,79,CB,Right,Medium,Medium,4.4928,1.3158,1.6176,1.9697,5.1316,4.0984,2.8409,1.7582,5.2273,4.5783,2.2989,4.2391,2.069,2.5556,2.2619,3.0337,5.5422,5.3659,3.9474,3.125,4.9333,3.0263,7.1233,5.3086,4.507,2.4138,3.8824,5.7955,2.5532,2.619,3.9535,3.7349,5.3933,6.2069,5.3571,1.3636,1.4773,0.989,0.8989,1.1364,2.8767,3.1579,3.0263,3.0263,3.0263,3.1579,3.0667,3.2432,3.1507,3.2432,4.7887,4.2857,4.7887,5.0,5.1389,5.0,1.125,1
